Word,task,rating,lexicalCategory,phonemes,totalMorphemes,concreteness,babyAVG
camera,written,0,noun,6.0,1,5.0,4.9
camera,written,0,noun,6.0,1,5.0,4.9
camera,written,3,noun,6.0,1,5.0,4.9
camera,written,0,noun,6.0,1,5.0,4.9
camping,written,0,noun,6.0,2,4.0,1.6
camping,written,0,noun,6.0,2,4.0,1.6
camping,written,0,noun,6.0,2,4.0,1.6
camping,written,-1,noun,6.0,2,4.0,1.6
camping,written,-2,noun,6.0,2,4.0,1.6
camping,written,2,noun,6.0,2,4.0,1.6
camping,written,0,noun,6.0,2,4.0,1.6
camping,written,2,noun,6.0,2,4.0,1.6
camping,written,3,noun,6.0,2,4.0,1.6
camping,written,0,noun,6.0,2,4.0,1.6
camping,written,3,noun,6.0,2,4.0,1.6
candy,written,0,noun,5.0,1,4.83,4.5
candy,written,-1,noun,5.0,1,4.83,4.5
candy,written,4,noun,5.0,1,4.83,4.5
candy,written,-1,noun,5.0,1,4.83,4.5
candy,written,-1,noun,5.0,1,4.83,4.5
candy,written,4,noun,5.0,1,4.83,4.5
candy,written,3,noun,5.0,1,4.83,4.5
candy,written,0,noun,5.0,1,4.83,4.5
candy,written,2,noun,5.0,1,4.83,4.5
candy,written,-2,noun,5.0,1,4.83,4.5
candy,written,3,noun,5.0,1,4.83,4.5
candy,written,0,noun,5.0,1,4.83,4.5
candy,written,5,noun,5.0,1,4.83,4.5
candy,written,0,noun,5.0,1,4.83,4.5
candy,written,4,noun,5.0,1,4.83,4.5
candy,written,-1,noun,5.0,1,4.83,4.5
candy,written,0,noun,5.0,1,4.83,4.5
car,written,0,noun,2.0,1,4.89,2.083333333
car,written,-1,noun,2.0,1,4.89,2.083333333
car,written,-1,noun,2.0,1,4.89,2.083333333
car,written,0,noun,2.0,1,4.89,2.083333333
car,written,5,noun,2.0,1,4.89,2.083333333
car,written,0,noun,2.0,1,4.89,2.083333333
car,written,0,noun,2.0,1,4.89,2.083333333
car,written,5,noun,2.0,1,4.89,2.083333333
car,written,0,noun,2.0,1,4.89,2.083333333
car,written,0,noun,2.0,1,4.89,2.083333333
car,written,5,noun,2.0,1,4.89,2.083333333
car,written,0,noun,2.0,1,4.89,2.083333333
car,written,0,noun,2.0,1,4.89,2.083333333
car,written,-1,noun,2.0,1,4.89,2.083333333
car,written,-5,noun,2.0,1,4.89,2.083333333
carrots,written,-1,noun,6.0,2,5.0,6.076923077
carrots,written,5,noun,6.0,2,5.0,6.076923077
carrots,written,-3,noun,6.0,2,5.0,6.076923077
carrots,written,1,noun,6.0,2,5.0,6.076923077
carrots,written,0,noun,6.0,2,5.0,6.076923077
carrots,written,0,noun,6.0,2,5.0,6.076923077
carrots,written,2,noun,6.0,2,5.0,6.076923077
carrots,written,-3,noun,6.0,2,5.0,6.076923077
carrots,written,0,noun,6.0,2,5.0,6.076923077
carrots,written,4,noun,6.0,2,5.0,6.076923077
carry,written,0,verb,4.0,1,4.04,5.909090909
carry,written,1,verb,4.0,1,4.04,5.909090909
carry,written,0,verb,4.0,1,4.04,5.909090909
carry,written,1,verb,4.0,1,4.04,5.909090909
carry,written,2,verb,4.0,1,4.04,5.909090909
carry,written,0,verb,4.0,1,4.04,5.909090909
carry,written,-5,verb,4.0,1,4.04,5.909090909
carry,written,0,verb,4.0,1,4.04,5.909090909
carry,written,-1,verb,4.0,1,4.04,5.909090909
carry,written,-1,verb,4.0,1,4.04,5.909090909
carry,written,3,verb,4.0,1,4.04,5.909090909
carry,written,0,verb,4.0,1,4.04,5.909090909
carry,written,0,verb,4.0,1,4.04,5.909090909
cat,written,0,noun,3.0,1,4.86,2.0
cat,written,0,noun,3.0,1,4.86,2.0
cat,written,0,noun,3.0,1,4.86,2.0
cat,written,0,noun,3.0,1,4.86,2.0
cat,written,3,noun,3.0,1,4.86,2.0
cat,written,0,noun,3.0,1,4.86,2.0
cat,written,0,noun,3.0,1,4.86,2.0
cat,written,0,noun,3.0,1,4.86,2.0
cat,written,1,noun,3.0,1,4.86,2.0
cat,written,0,noun,3.0,1,4.86,2.0
cat,written,0,noun,3.0,1,4.86,2.0
cat,written,0,noun,3.0,1,4.86,2.0
cat,written,3,noun,3.0,1,4.86,2.0
catch,written,-3,verb,4.0,1,4.11,2.5
catch,written,0,verb,4.0,1,4.11,2.5
catch,written,1,verb,4.0,1,4.11,2.5
catch,written,3,verb,4.0,1,4.11,2.5
catch,written,0,verb,4.0,1,4.11,2.5
catch,written,1,verb,4.0,1,4.11,2.5
catch,written,2,verb,4.0,1,4.11,2.5
catch,written,-1,verb,4.0,1,4.11,2.5
catch,written,2,verb,4.0,1,4.11,2.5
catch,written,3,verb,4.0,1,4.11,2.5
catch,written,-3,verb,4.0,1,4.11,2.5
catch,written,1,verb,4.0,1,4.11,2.5
catch,written,0,verb,4.0,1,4.11,2.5
cereal,written,4,noun,6.0,1,4.83,6.315789474
cereal,written,0,noun,6.0,1,4.83,6.315789474
cereal,written,-1,noun,6.0,1,4.83,6.315789474
cereal,written,5,noun,6.0,1,4.83,6.315789474
cereal,written,1,noun,6.0,1,4.83,6.315789474
cereal,written,0,noun,6.0,1,4.83,6.315789474
cereal,written,-4,noun,6.0,1,4.83,6.315789474
cereal,written,0,noun,6.0,1,4.83,6.315789474
cereal,written,3,noun,6.0,1,4.83,6.315789474
cereal,written,-5,noun,6.0,1,4.83,6.315789474
cereal,written,5,noun,6.0,1,4.83,6.315789474
cereal,written,-5,noun,6.0,1,4.83,6.315789474
cereal,written,0,noun,6.0,1,4.83,6.315789474
cereal,written,0,noun,6.0,1,4.83,6.315789474
chair,written,0,noun,3.0,1,4.58,4.533333333
chair,written,3,noun,3.0,1,4.58,4.533333333
chair,written,2,noun,3.0,1,4.58,4.533333333
chair,written,0,noun,3.0,1,4.58,4.533333333
chair,written,0,noun,3.0,1,4.58,4.533333333
chair,written,0,noun,3.0,1,4.58,4.533333333
chair,written,0,noun,3.0,1,4.58,4.533333333
chair,written,0,noun,3.0,1,4.58,4.533333333
chair,written,0,noun,3.0,1,4.58,4.533333333
chair,written,0,noun,3.0,1,4.58,4.533333333
chair,written,-1,noun,3.0,1,4.58,4.533333333
chair,written,-1,noun,3.0,1,4.58,4.533333333
chair,written,-1,noun,3.0,1,4.58,4.533333333
chair,written,-1,noun,3.0,1,4.58,4.533333333
chair,written,0,noun,3.0,1,4.58,4.533333333
chair,written,0,noun,3.0,1,4.58,4.533333333
chalk,written,1,noun,4.0,1,4.9,2.357142857
chalk,written,4,noun,4.0,1,4.9,2.357142857
chalk,written,0,noun,4.0,1,4.9,2.357142857
chalk,written,0,noun,4.0,1,4.9,2.357142857
chalk,written,0,noun,4.0,1,4.9,2.357142857
chalk,written,-3,noun,4.0,1,4.9,2.357142857
chalk,written,4,noun,4.0,1,4.9,2.357142857
chalk,written,0,noun,4.0,1,4.9,2.357142857
chalk,written,-2,noun,4.0,1,4.9,2.357142857
chalk,written,0,noun,4.0,1,4.9,2.357142857
chalk,written,3,noun,4.0,1,4.9,2.357142857
chase,written,0,verb,4.0,1,3.48,3.8
chase,written,-1,verb,4.0,1,3.48,3.8
chase,written,5,verb,4.0,1,3.48,3.8
chase,written,3,verb,4.0,1,3.48,3.8
chase,written,3,verb,4.0,1,3.48,3.8
chase,written,1,verb,4.0,1,3.48,3.8
chase,written,0,verb,4.0,1,3.48,3.8
chase,written,1,verb,4.0,1,3.48,3.8
chase,written,2,verb,4.0,1,3.48,3.8
chase,written,-3,verb,4.0,1,3.48,3.8
chase,written,0,verb,4.0,1,3.48,3.8
chase,written,-2,verb,4.0,1,3.48,3.8
chase,written,0,verb,4.0,1,3.48,3.8
cheek,written,0,noun,4.0,1,4.83,5.842105263
cheek,written,5,noun,4.0,1,4.83,5.842105263
cheek,written,0,noun,4.0,1,4.83,5.842105263
cheek,written,0,noun,4.0,1,4.83,5.842105263
cheek,written,2,noun,4.0,1,4.83,5.842105263
cheek,written,1,noun,4.0,1,4.83,5.842105263
cheek,written,2,noun,4.0,1,4.83,5.842105263
cheek,written,4,noun,4.0,1,4.83,5.842105263
cheek,written,-1,noun,4.0,1,4.83,5.842105263
cheek,written,0,noun,4.0,1,4.83,5.842105263
cheerios,written,3,noun,6.0,2,4.35,6.666666667
cheerios,written,3,noun,6.0,2,4.35,6.666666667
cheerios,written,1,noun,6.0,2,4.35,6.666666667
cheerios,written,0,noun,6.0,2,4.35,6.666666667
cheerios,written,3,noun,6.0,2,4.35,6.666666667
cheerios,written,5,noun,6.0,2,4.35,6.666666667
cheerios,written,2,noun,6.0,2,4.35,6.666666667
cheerios,written,0,noun,6.0,2,4.35,6.666666667
cheerios,written,4,noun,6.0,2,4.35,6.666666667
cheerios,written,3,noun,6.0,2,4.35,6.666666667
cheerios,written,-3,noun,6.0,2,4.35,6.666666667
cheerios,written,2,noun,6.0,2,4.35,6.666666667
cheese,written,0,noun,3.0,1,4.7,1.916666667
cheese,written,0,noun,3.0,1,4.7,1.916666667
cheese,written,0,noun,3.0,1,4.7,1.916666667
cheese,written,3,noun,3.0,1,4.7,1.916666667
cheese,written,0,noun,3.0,1,4.7,1.916666667
cheese,written,1,noun,3.0,1,4.7,1.916666667
cheese,written,-3,noun,3.0,1,4.7,1.916666667
cheese,written,-5,noun,3.0,1,4.7,1.916666667
cheese,written,0,noun,3.0,1,4.7,1.916666667
cheese,written,0,noun,3.0,1,4.7,1.916666667
cheese,written,0,noun,3.0,1,4.7,1.916666667
child,written,0,noun,5.0,1,4.78,8.615384615
child,written,3,noun,5.0,1,4.78,8.615384615
child,written,1,noun,5.0,1,4.78,8.615384615
child,written,1,noun,5.0,1,4.78,8.615384615
child,written,0,noun,5.0,1,4.78,8.615384615
child,written,4,noun,5.0,1,4.78,8.615384615
child,written,0,noun,5.0,1,4.78,8.615384615
child,written,3,noun,5.0,1,4.78,8.615384615
child,written,0,noun,5.0,1,4.78,8.615384615
child,written,0,noun,5.0,1,4.78,8.615384615
child,written,0,noun,5.0,1,4.78,8.615384615
child,written,0,noun,5.0,1,4.78,8.615384615
child,written,2,noun,5.0,1,4.78,8.615384615
child,written,0,noun,5.0,1,4.78,8.615384615
child,written,0,noun,5.0,1,4.78,8.615384615
chin,written,0,noun,4.0,1,4.89,4.923076923
chin,written,0,noun,4.0,1,4.89,4.923076923
chin,written,0,noun,4.0,1,4.89,4.923076923
chin,written,2,noun,4.0,1,4.89,4.923076923
chin,written,0,noun,4.0,1,4.89,4.923076923
chin,written,-1,noun,4.0,1,4.89,4.923076923
chin,written,2,noun,4.0,1,4.89,4.923076923
chin,written,2,noun,4.0,1,4.89,4.923076923
chin,written,4,noun,4.0,1,4.89,4.923076923
chin,written,2,noun,4.0,1,4.89,4.923076923
chin,written,5,noun,4.0,1,4.89,4.923076923
chin,written,0,noun,4.0,1,4.89,4.923076923
chocolate,written,0,noun,8.0,1,4.72,2.142857143
chocolate,written,5,noun,8.0,1,4.72,2.142857143
chocolate,written,-3,noun,8.0,1,4.72,2.142857143
chocolate,written,-1,noun,8.0,1,4.72,2.142857143
chocolate,written,-2,noun,8.0,1,4.72,2.142857143
chocolate,written,5,noun,8.0,1,4.72,2.142857143
chocolate,written,0,noun,8.0,1,4.72,2.142857143
chocolate,written,2,noun,8.0,1,4.72,2.142857143
chocolate,written,3,noun,8.0,1,4.72,2.142857143
chocolate,written,0,noun,8.0,1,4.72,2.142857143
chocolate,written,-3,noun,8.0,1,4.72,2.142857143
choo-choo,written,5,onomatopoeia and interjections,4.0,1,,8.454545455
choo-choo,written,5,onomatopoeia and interjections,4.0,1,,8.454545455
choo-choo,written,1,onomatopoeia and interjections,4.0,1,,8.454545455
choo-choo,written,2,onomatopoeia and interjections,4.0,1,,8.454545455
choo-choo,written,5,onomatopoeia and interjections,4.0,1,,8.454545455
choo-choo,written,4,onomatopoeia and interjections,4.0,1,,8.454545455
choo-choo,written,5,onomatopoeia and interjections,4.0,1,,8.454545455
choo-choo,written,1,onomatopoeia and interjections,4.0,1,,8.454545455
choo-choo,written,-3,onomatopoeia and interjections,4.0,1,,8.454545455
choo-choo,written,5,onomatopoeia and interjections,4.0,1,,8.454545455
church,written,0,noun,5.0,1,4.9,2.538461538
church,written,-3,noun,5.0,1,4.9,2.538461538
church,written,3,noun,5.0,1,4.9,2.538461538
church,written,-1,noun,5.0,1,4.9,2.538461538
church,written,-1,noun,5.0,1,4.9,2.538461538
church,written,0,noun,5.0,1,4.9,2.538461538
church,written,0,noun,5.0,1,4.9,2.538461538
church,written,-2,noun,5.0,1,4.9,2.538461538
church,written,0,noun,5.0,1,4.9,2.538461538
church,written,0,noun,5.0,1,4.9,2.538461538
church,written,5,noun,5.0,1,4.9,2.538461538
church,written,0,noun,5.0,1,4.9,2.538461538
church,written,0,noun,5.0,1,4.9,2.538461538
circus,written,3,noun,5.0,1,4.43,4.454545455
circus,written,1,noun,5.0,1,4.43,4.454545455
circus,written,3,noun,5.0,1,4.43,4.454545455
circus,written,-4,noun,5.0,1,4.43,4.454545455
circus,written,3,noun,5.0,1,4.43,4.454545455
circus,written,0,noun,5.0,1,4.43,4.454545455
circus,written,0,noun,5.0,1,4.43,4.454545455
circus,written,1,noun,5.0,1,4.43,4.454545455
circus,written,1,noun,5.0,1,4.43,4.454545455
circus,written,-2,noun,5.0,1,4.43,4.454545455
clap,written,2,verb,4.0,1,4.16,6.15
clap,written,5,verb,4.0,1,4.16,6.15
clap,written,4,verb,4.0,1,4.16,6.15
clap,written,4,verb,4.0,1,4.16,6.15
clap,written,2,verb,4.0,1,4.16,6.15
clap,written,4,verb,4.0,1,4.16,6.15
clap,written,3,verb,4.0,1,4.16,6.15
clap,written,2,verb,4.0,1,4.16,6.15
clap,written,4,verb,4.0,1,4.16,6.15
clap,written,5,verb,4.0,1,4.16,6.15
clap,written,2,verb,4.0,1,4.16,6.15
clap,written,-3,verb,4.0,1,4.16,6.15
climb,written,1,verb,4.0,1,4.11,2.909090909
climb,written,0,verb,4.0,1,4.11,2.909090909
climb,written,0,verb,4.0,1,4.11,2.909090909
climb,written,3,verb,4.0,1,4.11,2.909090909
climb,written,0,verb,4.0,1,4.11,2.909090909
climb,written,0,verb,4.0,1,4.11,2.909090909
climb,written,4,verb,4.0,1,4.11,2.909090909
climb,written,0,verb,4.0,1,4.11,2.909090909
climb,written,-2,verb,4.0,1,4.11,2.909090909
climb,written,2,verb,4.0,1,4.11,2.909090909
climb,written,-2,verb,4.0,1,4.11,2.909090909
climb,written,0,verb,4.0,1,4.11,2.909090909
climb,written,5,verb,4.0,1,4.11,2.909090909
clock,written,0,noun,4.0,1,5.0,3.3
clock,written,-1,noun,4.0,1,5.0,3.3
clock,written,0,noun,4.0,1,5.0,3.3
clock,written,0,noun,4.0,1,5.0,3.3
clock,written,2,noun,4.0,1,5.0,3.3
clock,written,2,noun,4.0,1,5.0,3.3
clock,written,0,noun,4.0,1,5.0,3.3
clock,written,1,noun,4.0,1,5.0,3.3
clock,written,-1,noun,4.0,1,5.0,3.3
clock,written,1,noun,4.0,1,5.0,3.3
clock,written,3,noun,4.0,1,5.0,3.3
clock,written,-3,noun,4.0,1,5.0,3.3
clock,written,0,noun,4.0,1,5.0,3.3
clock,written,0,noun,4.0,1,5.0,3.3
clock,written,3,noun,4.0,1,5.0,3.3
clock,written,0,noun,4.0,1,5.0,3.3
clock,written,0,noun,4.0,1,5.0,3.3
clock,written,4,noun,4.0,1,5.0,3.3
close,written,-2,verb,4.0,1,3.2,5.615384615
close,written,0,verb,4.0,1,3.2,5.615384615
close,written,0,verb,4.0,1,3.2,5.615384615
close,written,-5,verb,4.0,1,3.2,5.615384615
close,written,0,verb,4.0,1,3.2,5.615384615
close,written,-2,verb,4.0,1,3.2,5.615384615
close,written,0,verb,4.0,1,3.2,5.615384615
close,written,-1,verb,4.0,1,3.2,5.615384615
close,written,1,verb,4.0,1,3.2,5.615384615
close,written,0,verb,4.0,1,3.2,5.615384615
close,written,-1,verb,4.0,1,3.2,5.615384615
close,written,2,verb,4.0,1,3.2,5.615384615
close,written,5,verb,4.0,1,3.2,5.615384615
close,written,-4,verb,4.0,1,3.2,5.615384615
close,written,3,verb,4.0,1,3.2,5.615384615
close,written,2,verb,4.0,1,3.2,5.615384615
closet,written,0,noun,6.0,1,4.83,1.916666667
closet,written,4,noun,6.0,1,4.83,1.916666667
closet,written,0,noun,6.0,1,4.83,1.916666667
closet,written,0,noun,6.0,1,4.83,1.916666667
closet,written,0,noun,6.0,1,4.83,1.916666667
closet,written,3,noun,6.0,1,4.83,1.916666667
closet,written,1,noun,6.0,1,4.83,1.916666667
closet,written,0,noun,6.0,1,4.83,1.916666667
closet,written,5,noun,6.0,1,4.83,1.916666667
closet,written,1,noun,6.0,1,4.83,1.916666667
closet,written,2,noun,6.0,1,4.83,1.916666667
closet,written,4,noun,6.0,1,4.83,1.916666667
closet,written,4,noun,6.0,1,4.83,1.916666667
closet,written,1,noun,6.0,1,4.83,1.916666667
closet,written,-5,noun,6.0,1,4.83,1.916666667
closet,written,3,noun,6.0,1,4.83,1.916666667
cloud,written,-4,noun,4.0,1,4.54,2.363636364
cloud,written,5,noun,4.0,1,4.54,2.363636364
cloud,written,5,noun,4.0,1,4.54,2.363636364
cloud,written,0,noun,4.0,1,4.54,2.363636364
cloud,written,2,noun,4.0,1,4.54,2.363636364
cloud,written,0,noun,4.0,1,4.54,2.363636364
cloud,written,0,noun,4.0,1,4.54,2.363636364
cloud,written,4,noun,4.0,1,4.54,2.363636364
cloud,written,0,noun,4.0,1,4.54,2.363636364
cloud,written,0,noun,4.0,1,4.54,2.363636364
cloud,written,0,noun,4.0,1,4.54,2.363636364
cloud,written,0,noun,4.0,1,4.54,2.363636364
clown,written,2,noun,4.0,1,4.9,2.416666667
clown,written,2,noun,4.0,1,4.9,2.416666667
clown,written,-1,noun,4.0,1,4.9,2.416666667
clown,written,2,noun,4.0,1,4.9,2.416666667
clown,written,-1,noun,4.0,1,4.9,2.416666667
clown,written,0,noun,4.0,1,4.9,2.416666667
clown,written,4,noun,4.0,1,4.9,2.416666667
clown,written,-4,noun,4.0,1,4.9,2.416666667
clown,written,2,noun,4.0,1,4.9,2.416666667
clown,written,1,noun,4.0,1,4.9,2.416666667
clown,written,-2,noun,4.0,1,4.9,2.416666667
clown,written,-3,noun,4.0,1,4.9,2.416666667
clown,written,0,noun,4.0,1,4.9,2.416666667
coat,written,3,noun,3.0,1,4.97,2.363636364
coat,written,-2,noun,3.0,1,4.97,2.363636364
coat,written,-4,noun,3.0,1,4.97,2.363636364
coat,written,-4,noun,3.0,1,4.97,2.363636364
coat,written,-2,noun,3.0,1,4.97,2.363636364
coat,written,1,noun,3.0,1,4.97,2.363636364
coat,written,4,noun,3.0,1,4.97,2.363636364
coat,written,1,noun,3.0,1,4.97,2.363636364
coat,written,-5,noun,3.0,1,4.97,2.363636364
coat,written,0,noun,3.0,1,4.97,2.363636364
cockadoodledoo,written,5,onomatopoeia and interjections,11.0,1,,2.916666667
cockadoodledoo,written,5,onomatopoeia and interjections,11.0,1,,2.916666667
cockadoodledoo,written,5,onomatopoeia and interjections,11.0,1,,2.916666667
cockadoodledoo,written,5,onomatopoeia and interjections,11.0,1,,2.916666667
cockadoodledoo,written,5,onomatopoeia and interjections,11.0,1,,2.916666667
cockadoodledoo,written,4,onomatopoeia and interjections,11.0,1,,2.916666667
cockadoodledoo,written,3,onomatopoeia and interjections,11.0,1,,2.916666667
cockadoodledoo,written,-1,onomatopoeia and interjections,11.0,1,,2.916666667
cockadoodledoo,written,4,onomatopoeia and interjections,11.0,1,,2.916666667
cockadoodledoo,written,0,onomatopoeia and interjections,11.0,1,,2.916666667
cockadoodledoo,written,4,onomatopoeia and interjections,11.0,1,,2.916666667
cockadoodledoo,written,2,onomatopoeia and interjections,11.0,1,,2.916666667
cockadoodledoo,written,5,onomatopoeia and interjections,11.0,1,,2.916666667
cockadoodledoo,written,5,onomatopoeia and interjections,11.0,1,,2.916666667
cockadoodledoo,written,5,onomatopoeia and interjections,11.0,1,,2.916666667
coffee,written,2,noun,4.0,1,4.81,2.285714286
coffee,written,1,noun,4.0,1,4.81,2.285714286
coffee,written,1,noun,4.0,1,4.81,2.285714286
coffee,written,0,noun,4.0,1,4.81,2.285714286
coffee,written,0,noun,4.0,1,4.81,2.285714286
coffee,written,3,noun,4.0,1,4.81,2.285714286
coffee,written,2,noun,4.0,1,4.81,2.285714286
coffee,written,1,noun,4.0,1,4.81,2.285714286
coffee,written,5,noun,4.0,1,4.81,2.285714286
coffee,written,-2,noun,4.0,1,4.81,2.285714286
coke,written,2,noun,3.0,1,4.83,1.5
coke,written,1,noun,3.0,1,4.83,1.5
coke,written,-4,noun,3.0,1,4.83,1.5
coke,written,-2,noun,3.0,1,4.83,1.5
coke,written,2,noun,3.0,1,4.83,1.5
coke,written,1,noun,3.0,1,4.83,1.5
coke,written,4,noun,3.0,1,4.83,1.5
coke,written,0,noun,3.0,1,4.83,1.5
coke,written,1,noun,3.0,1,4.83,1.5
coke,written,0,noun,3.0,1,4.83,1.5
coke,written,4,noun,3.0,1,4.83,1.5
coke,written,0,noun,3.0,1,4.83,1.5
coke,written,0,noun,3.0,1,4.83,1.5
coke,written,5,noun,3.0,1,4.83,1.5
cold,written,5,adjective,4.0,1,3.85,2.5
cold,written,1,adjective,4.0,1,3.85,2.5
cold,written,-4,adjective,4.0,1,3.85,2.5
cold,written,0,adjective,4.0,1,3.85,2.5
cold,written,3,adjective,4.0,1,3.85,2.5
cold,written,0,adjective,4.0,1,3.85,2.5
cold,written,5,adjective,4.0,1,3.85,2.5
cold,written,0,adjective,4.0,1,3.85,2.5
cold,written,3,adjective,4.0,1,3.85,2.5
cold,written,3,adjective,4.0,1,3.85,2.5
cold,written,0,adjective,4.0,1,3.85,2.5
cold,written,2,adjective,4.0,1,3.85,2.5
cold,written,5,adjective,4.0,1,3.85,2.5
cold,written,-2,adjective,4.0,1,3.85,2.5
cold,written,0,adjective,4.0,1,3.85,2.5
cold,written,3,adjective,4.0,1,3.85,2.5
comb,written,3,noun,3.0,1,5.0,3.875
comb,written,0,noun,3.0,1,5.0,3.875
comb,written,0,noun,3.0,1,5.0,3.875
comb,written,-2,noun,3.0,1,5.0,3.875
comb,written,0,noun,3.0,1,5.0,3.875
comb,written,0,noun,3.0,1,5.0,3.875
comb,written,-5,noun,3.0,1,5.0,3.875
comb,written,2,noun,3.0,1,5.0,3.875
comb,written,4,noun,3.0,1,5.0,3.875
comb,written,-4,noun,3.0,1,5.0,3.875
comb,written,-1,noun,3.0,1,5.0,3.875
comb,written,-2,noun,3.0,1,5.0,3.875
comb,written,1,noun,3.0,1,5.0,3.875
comb,written,-1,noun,3.0,1,5.0,3.875
comb,written,4,noun,3.0,1,5.0,3.875
cook,written,0,verb,3.0,1,4.32,2.083333333
cook,written,3,verb,3.0,1,4.32,2.083333333
cook,written,1,verb,3.0,1,4.32,2.083333333
cook,written,3,verb,3.0,1,4.32,2.083333333
cook,written,0,verb,3.0,1,4.32,2.083333333
cook,written,0,verb,3.0,1,4.32,2.083333333
cook,written,2,verb,3.0,1,4.32,2.083333333
cook,written,0,verb,3.0,1,4.32,2.083333333
cook,written,0,verb,3.0,1,4.32,2.083333333
cook,written,0,verb,3.0,1,4.32,2.083333333
cookie,written,4,noun,4.0,1,5.0,4.727272727
cookie,written,0,noun,4.0,1,5.0,4.727272727
cookie,written,0,noun,4.0,1,5.0,4.727272727
cookie,written,-4,noun,4.0,1,5.0,4.727272727
cookie,written,-1,noun,4.0,1,5.0,4.727272727
cookie,written,3,noun,4.0,1,5.0,4.727272727
cookie,written,-2,noun,4.0,1,5.0,4.727272727
cookie,written,3,noun,4.0,1,5.0,4.727272727
cookie,written,0,noun,4.0,1,5.0,4.727272727
cookie,written,1,noun,4.0,1,5.0,4.727272727
cookie,written,1,noun,4.0,1,5.0,4.727272727
corn,written,0,noun,3.0,1,4.96,1.818181818
corn,written,4,noun,3.0,1,4.96,1.818181818
corn,written,0,noun,3.0,1,4.96,1.818181818
corn,written,-3,noun,3.0,1,4.96,1.818181818
corn,written,2,noun,3.0,1,4.96,1.818181818
corn,written,0,noun,3.0,1,4.96,1.818181818
corn,written,1,noun,3.0,1,4.96,1.818181818
corn,written,0,noun,3.0,1,4.96,1.818181818
corn,written,-5,noun,3.0,1,4.96,1.818181818
corn,written,3,noun,3.0,1,4.96,1.818181818
corn,written,0,noun,3.0,1,4.96,1.818181818
corn,written,2,noun,3.0,1,4.96,1.818181818
corn,written,0,noun,3.0,1,4.96,1.818181818
couch,written,0,noun,4.0,1,4.71,1.894736842
couch,written,1,noun,4.0,1,4.71,1.894736842
couch,written,1,noun,4.0,1,4.71,1.894736842
couch,written,1,noun,4.0,1,4.71,1.894736842
couch,written,0,noun,4.0,1,4.71,1.894736842
couch,written,-4,noun,4.0,1,4.71,1.894736842
couch,written,3,noun,4.0,1,4.71,1.894736842
couch,written,-1,noun,4.0,1,4.71,1.894736842
couch,written,0,noun,4.0,1,4.71,1.894736842
couch,written,0,noun,4.0,1,4.71,1.894736842
couch,written,0,noun,4.0,1,4.71,1.894736842
couch,written,-3,noun,4.0,1,4.71,1.894736842
could,written,3,function,3.0,1,1.34,2.272727273
could,written,0,function,3.0,1,1.34,2.272727273
could,written,-2,function,3.0,1,1.34,2.272727273
could,written,-3,function,3.0,1,1.34,2.272727273
could,written,-5,function,3.0,1,1.34,2.272727273
could,written,-4,function,3.0,1,1.34,2.272727273
could,written,-5,function,3.0,1,1.34,2.272727273
could,written,0,function,3.0,1,1.34,2.272727273
could,written,0,function,3.0,1,1.34,2.272727273
could,written,-1,function,3.0,1,1.34,2.272727273
could,written,1,function,3.0,1,1.34,2.272727273
country,written,0,noun,6.0,1,4.17,1.857142857
country,written,-2,noun,6.0,1,4.17,1.857142857
country,written,0,noun,6.0,1,4.17,1.857142857
country,written,1,noun,6.0,1,4.17,1.857142857
country,written,-2,noun,6.0,1,4.17,1.857142857
country,written,-3,noun,6.0,1,4.17,1.857142857
country,written,2,noun,6.0,1,4.17,1.857142857
country,written,0,noun,6.0,1,4.17,1.857142857
country,written,0,noun,6.0,1,4.17,1.857142857
country,written,-2,noun,6.0,1,4.17,1.857142857
country,written,0,noun,6.0,1,4.17,1.857142857
country,written,0,noun,6.0,1,4.17,1.857142857
country,written,0,noun,6.0,1,4.17,1.857142857
country,written,0,noun,6.0,1,4.17,1.857142857
country,written,0,noun,6.0,1,4.17,1.857142857
country,written,-4,noun,6.0,1,4.17,1.857142857
country,written,1,noun,6.0,1,4.17,1.857142857
cover,written,2,verb,4.0,1,4.23,3.083333333
cover,written,2,verb,4.0,1,4.23,3.083333333
cover,written,2,verb,4.0,1,4.23,3.083333333
cover,written,-2,verb,4.0,1,4.23,3.083333333
cover,written,1,verb,4.0,1,4.23,3.083333333
cover,written,1,verb,4.0,1,4.23,3.083333333
cover,written,-4,verb,4.0,1,4.23,3.083333333
cover,written,0,verb,4.0,1,4.23,3.083333333
cover,written,0,verb,4.0,1,4.23,3.083333333
